id,city_id,location_id,camera_id,time,lat,lon,lane,speed
cfc6f309-1a28-fbe9-d258-154b34df1441,2,285,1378,12/10/2022 17:56,43.203173,76.86691,1,22
e2247154-60c2-f8a6-0cc8-4539ae247383,2,802,4429,12/10/2022 17:56,43.241658,76.93755,1,13
d057cee5-309f-0032-3c50-9f8a8d888312,2,9,450,12/10/2022 17:56,43.212825,76.920813,2,12
cdcbfd31-e70b-330a-4d77-9b5164bbc1af,2,781,5779,12/10/2022 17:56,43.214086,76.898003,2,27
1707986e-ab12-48bd-510e-26cb8172d5e7,2,780,4571,12/10/2022 17:56,43.199581,76.894464,3,5
b1e333e2-c54e-5d60-36b0-e9e119714e24,2,337,1724,12/10/2022 17:56,43.24417,76.915991,2,27
357a2ac5-3629-d521-20c7-159a9f618b87,2,2,420,12/10/2022 17:56,43.238362,76.889989,2,1
4173d072-6229-1f7c-1f39-237668ee17f4,2,741,4553,12/10/2022 17:56,43.237604,76.934758,1,39
f467becc-d594-a103-94ca-5db555900001,2,334,1695,12/10/2022 17:56,43.235258,76.90451,1,14
d54ca70d-c398-990f-3364-8a3b5cd5238c,2,285,1378,12/10/2022 17:56,43.203173,76.86691,1,37
c366fd3c-ecaa-8ca8-b064-e2665e1d16e1,2,802,4429,12/10/2022 17:56,43.241658,76.93755,2,22
e1a1c1e4-43fa-b0dc-07c6-4186563def52,2,9,450,12/10/2022 17:56,43.212825,76.920813,1,11
49ff7b35-1bde-fe93-1308-5aa2b2cbb63c,2,781,5779,12/10/2022 17:56,43.214086,76.898003,3,5
d8205dc7-20a1-bbe4-23d3-79136ff9a2ee,2,780,4571,12/10/2022 17:56,43.199581,76.894464,3,10
c0c6e7ab-cdfe-a5ba-2ef4-d75b3d83cf3b,2,337,1724,12/10/2022 17:56,43.24417,76.915991,3,38
ab030991-7475-bda5-4233-d43a9831f8a6,2,2,420,12/10/2022 17:56,43.238362,76.889989,3,18
e3c8c8b8-7f0d-e215-5b16-c1cbc30f632e,2,741,4553,12/10/2022 17:56,43.237604,76.934758,1,19
902ba30b-6ab0-aa64-7559-ce76ce3631ac,2,334,1695,12/10/2022 17:56,43.235258,76.90451,2,4
182789ff-1353-093d-eacd-52d2b971a128,2,285,1378,12/10/2022 17:56,43.203173,76.86691,1,4
bebfe79b-f375-d114-7770-3db0db21965f,2,802,4429,12/10/2022 17:56,43.241658,76.93755,1,31
dfd6f564-da35-7fa2-a4a6-82a136b125d0,2,9,450,12/10/2022 17:56,43.212825,76.920813,2,5
3eed7b5c-1d0d-dcb5-b9a9-1fe6c31cdebc,2,781,5779,12/10/2022 17:56,43.214086,76.898003,1,13
77ed9794-4d11-9e96-8a77-9b8255d1d607,2,337,1724,12/10/2022 17:56,43.24417,76.915991,2,8
1472da49-9d90-78a2-5d4c-c131fb05d2b1,2,2,420,12/10/2022 17:56,43.238362,76.889989,1,19
9cc79341-0a53-2dfd-fafd-154ec61163b4,2,741,4553,12/10/2022 17:56,43.237604,76.934758,1,3
6fa99458-9d68-4e71-6551-7d87408db1bd,2,334,1695,12/10/2022 17:56,43.235258,76.90451,1,20
f973581b-0c6e-02fd-6c24-481cee7851cc,2,285,1378,12/10/2022 17:56,43.203173,76.86691,3,33
9ca1e362-4c76-29e5-a6d5-cc04f193416f,2,9,450,12/10/2022 17:56,43.212825,76.920813,3,0
66e070c0-11a0-7a5a-3c9e-1a2e6873e9eb,2,781,5779,12/10/2022 17:56,43.214086,76.898003,1,3
6b43d9e5-695a-e7ba-97d2-2205b71c6741,2,780,4571,12/10/2022 17:56,43.199581,76.894464,1,14
e5a67166-d088-98c8-0b64-a3fb0783b949,2,337,1724,12/10/2022 17:56,43.24417,76.915991,1,1
f66337c0-ae1e-d63d-b5be-22496210008f,2,2,420,12/10/2022 17:56,43.238362,76.889989,1,13
7a883ecf-8fee-4cc6-f1f9-f4a0adca33f9,2,802,4429,12/10/2022 17:56,43.241658,76.93755,2,2
71d7757f-abcf-18de-176b-20a9fbe7cecb,2,741,4553,12/10/2022 17:56,43.237604,76.934758,1,4
504753c2-4e62-e10f-9d86-9b4960bfa693,2,334,1695,12/10/2022 17:56,43.235258,76.90451,3,38
e829fc38-4a78-2685-20ca-d50f94645e90,2,285,1378,12/10/2022 17:56,43.203173,76.86691,2,24
08f93fbd-cb3d-da3a-e9a9-50ed9d7d8d45,2,781,5779,12/10/2022 17:56,43.214086,76.898003,3,17
0ab15936-53cc-bdac-03fd-58b41d1af625,2,780,4571,12/10/2022 17:56,43.199581,76.894464,1,0
09c66f37-1fe4-45a1-88b2-12cb77931bca,2,337,1724,12/10/2022 17:56,43.24417,76.915991,1,27
4489d21e-dccd-6b43-573a-eceae84a2ff0,2,2,420,12/10/2022 17:56,43.238362,76.889989,2,23
c1576f0b-fa7c-f60f-68f8-c380930e63f4,2,802,4429,12/10/2022 17:56,43.241658,76.93755,2,30
6569bf7c-c541-6e3a-eccd-15d0dadb06b3,2,741,4553,12/10/2022 17:56,43.237604,76.934758,1,27
8b08afee-5cd5-4bce-506e-d70bb18f2aa2,2,285,1378,12/10/2022 17:56,43.203173,76.86691,2,19
ee8504b7-830e-81b3-e70f-ae83f0410cf3,2,9,450,12/10/2022 17:56,43.212825,76.920813,3,20
fce6d97f-45c7-db2a-03a9-f392a24de48a,2,741,4553,12/10/2022 17:56,43.237604,76.934758,2,25
6169fb4f-3a1d-ed1e-39ed-3f99d7d310fd,2,781,5779,12/10/2022 17:56,43.214086,76.898003,2,22
7357794f-53b2-4a93-f64c-6ca5f1c3d817,2,780,4571,12/10/2022 17:56,43.199581,76.894464,2,19
a069563f-89b7-5061-9f02-b46dd19917ee,2,337,1724,12/10/2022 17:56,43.24417,76.915991,3,20
054210ef-5975-c602-76be-93b197581ea4,2,2,420,12/10/2022 17:56,43.238362,76.889989,2,5
95250a3b-c76e-f243-bf20-fa5f3f335d39,2,802,4429,12/10/2022 17:56,43.241658,76.93755,3,40
435c197e-67f4-6c12-c079-9d66f79b17bb,2,334,1695,12/10/2022 17:56,43.235258,76.90451,3,35
89702a52-2bc1-5992-8751-ac5b6c5efe95,2,285,1378,12/10/2022 17:56,43.203173,76.86691,1,3
63897866-3821-81cc-f4d7-b8400e2eac1b,2,9,450,12/10/2022 17:56,43.212825,76.920813,2,33
0d519705-d9b7-3f03-4978-7bf2fd9160c0,2,781,5779,12/10/2022 17:56,43.214086,76.898003,2,36
2ab2bbc1-b7d1-7fdb-8070-55f733cc1de3,2,780,4571,12/10/2022 17:56,43.199581,76.894464,1,35
90528f4c-ca17-a759-b41d-55f2458be322,2,337,1724,12/10/2022 17:56,43.24417,76.915991,2,34
7033d83a-8b66-5c06-d0ed-b8cd044e38fb,2,2,420,12/10/2022 17:56,43.238362,76.889989,2,25
a255fb30-2196-4617-ca2f-3324c7836619,2,317,3022,12/10/2022 17:56,43.246817,76.877159,3,9
f64ec6f9-662f-ca62-af26-56300b008427,2,802,4429,12/10/2022 17:56,43.241658,76.93755,2,34
e8a7b0ec-142e-a987-b46b-cfbc5397d6e0,2,741,4553,12/10/2022 17:56,43.237604,76.934758,2,32
51ef7ae2-7302-6ba1-1a47-a5b50cc7d098,2,334,1695,12/10/2022 17:56,43.235258,76.90451,1,1
0d6f7a72-d7fd-c0ce-fb69-6747444cb9af,2,285,1378,12/10/2022 17:56,43.203173,76.86691,3,24
3093ff37-0aaa-147c-e211-8c1cdae8868a,2,9,450,12/10/2022 17:56,43.212825,76.920813,2,1
ee676323-783f-a0f0-b3f9-ec9400d3585d,2,781,5779,12/10/2022 17:56,43.214086,76.898003,3,40
5a54f517-9022-8003-608f-2f3ed369d378,2,780,4571,12/10/2022 17:56,43.199581,76.894464,3,29
edb3e447-a4d3-5a44-2989-b385e3e518ef,2,337,1724,12/10/2022 17:56,43.24417,76.915991,3,34
cd218145-5d3f-2b47-9af6-d8c7cf42379c,2,2,420,12/10/2022 17:56,43.238362,76.889989,1,6
922c3d96-9b03-d532-147b-035e0843be9e,2,802,4429,12/10/2022 17:56,43.241658,76.93755,1,38
d6bf5f5c-5c41-f3de-8880-f00a55066bac,2,741,4553,12/10/2022 17:56,43.237604,76.934758,3,35
30b9d13e-044d-a928-1475-88868e5185a6,2,334,1695,12/10/2022 17:56,43.235258,76.90451,2,33
746873ad-27e9-fb30-f3fc-dab72ad848ee,2,285,1378,12/10/2022 17:56,43.203173,76.86691,3,30
b73ab63a-06c9-bc77-8002-25b14b8f1088,2,9,450,12/10/2022 17:56,43.212825,76.920813,2,33
34b5d2a0-827c-36b6-dcb9-18b0d2d68260,2,781,5779,12/10/2022 17:56,43.214086,76.898003,3,39
a7653f17-61de-02a2-86f8-6c6acd341991,2,780,4571,12/10/2022 17:56,43.199581,76.894464,3,24
366f9849-a6c3-bc68-1c59-b85d1ef00d10,2,337,1724,12/10/2022 17:56,43.24417,76.915991,2,22
9b631611-dbfa-36ba-1149-71a59889a09b,2,2,420,12/10/2022 17:56,43.238362,76.889989,3,24
ac7a349d-871d-19b5-d795-d159321a9221,2,802,4429,12/10/2022 17:56,43.241658,76.93755,2,32
7b93057a-b022-45e9-6968-872e9b1d33ef,2,741,4553,12/10/2022 17:56,43.237604,76.934758,2,11
5ef65086-fe14-0f1e-97b5-5c4403f89725,2,334,1695,12/10/2022 17:56,43.235258,76.90451,3,37
c485f249-6331-fe74-8988-6c6fd64476b0,2,285,1378,12/10/2022 17:56,43.203173,76.86691,2,14
3e85a730-9774-63f8-0e0b-40ef9321114a,2,9,450,12/10/2022 17:56,43.212825,76.920813,1,34
47dcab13-1dbe-cf38-8ff3-19f1658d6bb1,2,781,5779,12/10/2022 17:56,43.214086,76.898003,2,34
a61efb02-da7f-5b3b-d668-de485e20c062,2,780,4571,12/10/2022 17:56,43.199581,76.894464,2,3
abee25d8-398b-83a7-b480-b60247ec8051,2,337,1724,12/10/2022 17:56,43.24417,76.915991,3,40
3e46a343-0ede-6729-5c3c-3aab46748e23,2,2,420,12/10/2022 17:56,43.238362,76.889989,1,20
036e1a7d-232e-6712-e0d8-35c844376077,2,802,4429,12/10/2022 17:56,43.241658,76.93755,3,29
ff0dba61-22a0-7cea-c247-401381ec8dcd,2,741,4553,12/10/2022 17:56,43.237604,76.934758,2,10
77dcc3c4-74dc-6c3e-fc31-3ec2731521ab,2,334,1695,12/10/2022 17:56,43.235258,76.90451,1,32
1f666cd8-0fe8-64d9-9233-2c05a81daca2,2,9,450,12/10/2022 17:56,43.212825,76.920813,1,17
cb56947f-0408-165b-fffa-c5b36cadbfe5,2,781,5779,12/10/2022 17:56,43.214086,76.898003,3,21
9e2d3a1e-0421-5e57-c59b-a07e47827be0,2,780,4571,12/10/2022 17:56,43.199581,76.894464,1,14
fd99c2b9-06c6-a2e2-7447-b6848f761cf3,2,337,1724,12/10/2022 17:56,43.24417,76.915991,2,31
ee9133ff-aa34-9b29-14e4-6ac5cd7b3212,2,2,420,12/10/2022 17:56,43.238362,76.889989,3,28
f18ca314-ebbd-e707-805a-01b5196a23e3,2,802,4429,12/10/2022 17:56,43.241658,76.93755,2,25
77944a2d-1969-6108-0083-140b265b821a,2,741,4553,12/10/2022 17:56,43.237604,76.934758,2,25
0ecddd16-14ca-9187-d709-7d31cdfb45c1,2,334,1695,12/10/2022 17:56,43.235258,76.90451,1,20
b9ccbf3f-c44d-a0f9-d5e7-12a5dec98629,2,285,1378,12/10/2022 17:56,43.203173,76.86691,2,32
ccaf2941-553b-61cb-d85c-961bc99b1c94,2,9,450,12/10/2022 17:56,43.212825,76.920813,1,8
97f4f5f0-3723-60f1-8436-a5ece9c90d99,2,781,5779,12/10/2022 17:56,43.214086,76.898003,1,22
969ad314-9ec1-394c-2a71-bfe7c43c4789,2,780,4571,12/10/2022 17:56,43.199581,76.894464,2,11
d2f5e5c7-8440-a70a-f093-e0e24b12fc05,2,337,1724,12/10/2022 17:56,43.24417,76.915991,3,10
e4e84a74-26a3-01b9-beeb-f93d80bfad53,2,2,420,12/10/2022 17:56,43.238362,76.889989,1,38
0491a449-174b-e0d0-8973-403df62e6cae,2,802,4429,12/10/2022 17:56,43.241658,76.93755,1,17
8cd84a9d-3aaf-6aab-6531-b05d36aa13d5,2,741,4553,12/10/2022 17:56,43.237604,76.934758,1,7
afb7b6dd-1e38-c907-72d7-ae74e4912bf7,2,334,1695,12/10/2022 17:56,43.235258,76.90451,2,8
dca308d3-523f-c2d3-c008-e34b39d4ec30,2,285,1378,12/10/2022 17:56,43.203173,76.86691,1,3
6363a23d-2c36-9dfc-817a-a18a7696f24a,2,9,450,12/10/2022 17:56,43.212825,76.920813,2,23
89e8d14e-ed9c-5716-d5ea-43660df29d64,2,781,5779,12/10/2022 17:56,43.214086,76.898003,1,16
c20a839b-477a-4c39-fee4-bae15fefded1,2,780,4571,12/10/2022 17:56,43.199581,76.894464,3,8
3f12a9df-57d4-b952-541c-363d7fc781e6,2,337,1724,12/10/2022 17:56,43.24417,76.915991,3,28
1544b423-11b4-be74-a32a-7b6c001f6241,2,2,420,12/10/2022 17:56,43.238362,76.889989,2,10
8fbbc5a6-e385-22b7-d9dc-caf879bf6270,2,802,4429,12/10/2022 17:56,43.241658,76.93755,2,15
ad3cf302-40ce-6dd7-3d3e-b364bddb5404,2,741,4553,12/10/2022 17:56,43.237604,76.934758,3,13
5aaa6233-aafd-9c07-4cf5-ab22415ca3ed,2,334,1695,12/10/2022 17:56,43.235258,76.90451,1,11
408bc842-ad5b-74c9-fc87-57dad2ea3a05,2,285,1378,12/10/2022 17:56,43.203173,76.86691,1,25
06976f16-5fdd-0b12-3954-3c1d9b42db0f,2,9,450,12/10/2022 17:56,43.212825,76.920813,3,3
4c129f32-b604-f672-1be8-11500884d755,2,781,5779,12/10/2022 17:56,43.214086,76.898003,2,5
c3b245e4-3a99-6f30-a7ce-bcf91121cb26,2,780,4571,12/10/2022 17:56,43.199581,76.894464,3,6
fb748d07-8be9-e429-5cfe-90809f63ac47,2,337,1724,12/10/2022 17:56,43.24417,76.915991,1,4
427a1483-3278-a627-4ee3-60eff2bc4d13,2,2,420,12/10/2022 17:56,43.238362,76.889989,3,25
008aea95-69ff-0951-ba92-9bd8b3dc54eb,2,317,3022,12/10/2022 17:56,43.246817,76.877159,2,30
1968b71e-06fb-350a-f82c-4adb34e30104,2,802,4429,12/10/2022 17:56,43.241658,76.93755,2,15
fe631232-ba88-56f3-9b7e-eb947d5b4601,2,741,4553,12/10/2022 17:56,43.237604,76.934758,3,14
98b2f423-f01b-f891-c6bc-09c2e3b1c9fd,2,334,1695,12/10/2022 17:56,43.235258,76.90451,3,28
f52581b8-6a04-377a-5121-6a0817c4ca1b,2,285,1378,12/10/2022 17:56,43.203173,76.86691,2,14
8b48f06f-bfb8-1de4-be20-ed53fd19d381,2,9,450,12/10/2022 17:56,43.212825,76.920813,2,14
dd1bddb6-425f-8720-1c87-4669eeca07b8,2,781,5779,12/10/2022 17:56,43.214086,76.898003,1,9
d6306513-3642-6d20-238d-2b530fb6bd29,2,780,4571,12/10/2022 17:56,43.199581,76.894464,2,26
ce74873d-63eb-61cd-87dd-352613676547,2,337,1724,12/10/2022 17:56,43.24417,76.915991,3,4
d95eb3c1-d4c1-1795-6618-5845f883425c,2,2,420,12/10/2022 17:56,43.238362,76.889989,1,10
fdc75010-c523-d332-c771-27508de74685,2,802,4429,12/10/2022 17:56,43.241658,76.93755,2,8
c96da27d-f684-7074-73fe-4dd05a2d3533,2,741,4553,12/10/2022 17:56,43.237604,76.934758,3,16
1b2f82cc-ea1e-85de-4f4e-12c3cafd3f00,2,334,1695,12/10/2022 17:56,43.235258,76.90451,3,22
fdcc9335-2203-7dea-172d-f2199e07fc2f,2,285,1378,12/10/2022 17:56,43.203173,76.86691,3,11
4c988fe4-9e1c-7461-a30a-1308a6a20c0b,2,9,450,12/10/2022 17:56,43.212825,76.920813,1,10
376b720f-2a42-e7a3-525a-2cf117ccdb0a,2,781,5779,12/10/2022 17:56,43.214086,76.898003,2,34
0541412e-214c-c4d0-e278-f4ae51e678d5,2,780,4571,12/10/2022 17:56,43.199581,76.894464,2,17
3a1bb4a8-c6ee-38d4-5ebc-1f975623cd29,2,337,1724,12/10/2022 17:56,43.24417,76.915991,2,1
c0012c74-94da-cc97-fedf-d19eeb869ae5,2,2,420,12/10/2022 17:56,43.238362,76.889989,2,10
a0acce7e-9aed-b200-9429-33fd9e56eb6a,2,802,4429,12/10/2022 17:56,43.241658,76.93755,3,30
18aa8768-1401-dc25-6c96-527881ce0a52,2,741,4553,12/10/2022 17:56,43.237604,76.934758,2,35
6cfcb326-2e98-45c7-5eed-72c880ed7b20,2,334,1695,12/10/2022 17:56,43.235258,76.90451,1,34
4fe6f90e-f98e-de4b-85b0-646bebce6cb5,2,285,1378,12/10/2022 17:56,43.203173,76.86691,3,25
b5cf7545-14aa-2bdd-431e-f6d5586beca6,2,9,450,12/10/2022 17:56,43.212825,76.920813,1,10
c98d058c-940e-1509-48d4-6cb960a79d98,2,781,5779,12/10/2022 17:56,43.214086,76.898003,3,23
7472da47-8865-b081-607c-942c6bf4fb6b,2,780,4571,12/10/2022 17:56,43.199581,76.894464,2,2
7174a34c-e9ef-0ec8-5ee6-fb4f37f3ad24,2,337,1724,12/10/2022 17:56,43.24417,76.915991,2,1
c84a29b6-d0b1-167f-af09-143a111a0943,2,802,4429,12/10/2022 17:56,43.241658,76.93755,1,0
645f0919-0f3f-eaea-4088-b210500857ce,2,741,4553,12/10/2022 17:56,43.237604,76.934758,1,8
806ca3b1-7433-f06f-b0fe-9d8aebfa0450,2,334,1695,12/10/2022 17:56,43.235258,76.90451,1,14
14668120-c8cf-5cd0-b74e-3e44194c5afa,2,285,1378,12/10/2022 17:56,43.203173,76.86691,3,31
32eb7d9d-e67c-7ce9-c91f-86fea6f88dd1,2,9,450,12/10/2022 17:56,43.212825,76.920813,2,37
80b36137-69b8-d6f8-4e16-68fe20dc92db,2,781,5779,12/10/2022 17:56,43.214086,76.898003,1,38
318616a7-9f68-3b21-3f52-2849648c66ae,2,780,4571,12/10/2022 17:56,43.199581,76.894464,3,35
35274745-065d-7d68-51cf-62ef0e43ed58,2,2,420,12/10/2022 17:56,43.238362,76.889989,2,13
118082fa-a084-e838-0a72-5511c5ad6dac,2,337,1724,12/10/2022 17:56,43.24417,76.915991,3,8
7479b226-f6d8-ea91-501a-9100118514d2,2,802,4429,12/10/2022 17:56,43.241658,76.93755,1,2
83e68324-0a93-2eb1-fc76-9de1f5cd2a21,2,741,4553,12/10/2022 17:56,43.237604,76.934758,3,24
51ceec8f-9c8b-42a0-3e96-95dcf5ad2c6e,2,334,1695,12/10/2022 17:56,43.235258,76.90451,2,11
e39887b2-d84f-2f13-b0fa-9d7e05591ca4,2,285,1378,12/10/2022 17:56,43.203173,76.86691,1,8
5d9b6c90-4140-fbc5-3e5b-406a5f7a8085,2,9,450,12/10/2022 17:56,43.212825,76.920813,1,4
876e4613-4c9f-91dd-de31-9f813ed03635,2,781,5779,12/10/2022 17:56,43.214086,76.898003,3,33
5fc665b2-bc89-0ef8-a164-8f4d78546e14,2,780,4571,12/10/2022 17:56,43.199581,76.894464,2,39
557fadb5-78b1-43c2-6d24-0c5d18ac283e,2,2,420,12/10/2022 17:56,43.238362,76.889989,2,21
ed208ef1-cf9b-57c4-d3ec-e8ddebd47e6f,2,802,4429,12/10/2022 17:56,43.241658,76.93755,3,6
57504931-11b9-9e56-db72-54f98d31f719,2,741,4553,12/10/2022 17:56,43.237604,76.934758,1,5
5aacf5f4-9109-da8d-ab7e-d38362b58646,2,334,1695,12/10/2022 17:55,43.235258,76.90451,2,8
4d067605-864f-e9e4-66e8-20de57257201,2,285,1378,12/10/2022 17:55,43.203173,76.86691,2,20
c253ed85-4d2b-c192-14c7-df102215fb0a,2,9,450,12/10/2022 17:55,43.212825,76.920813,1,1
f1084b72-dbf9-6b9b-01b1-a2af11fda0b6,2,781,5779,12/10/2022 17:55,43.214086,76.898003,2,26
c223ae72-0f61-8f11-8ace-974d6b942786,2,780,4571,12/10/2022 17:55,43.199581,76.894464,1,8
b58a39cc-ec99-ff62-57f0-ef0d4213d022,2,337,1724,12/10/2022 17:55,43.24417,76.915991,2,2
51dc6127-048b-ccc3-afac-d6401b1c8496,2,2,420,12/10/2022 17:55,43.238362,76.889989,3,19
d7391a55-d6bf-f9f2-714b-661b2650054b,2,802,4429,12/10/2022 17:55,43.241658,76.93755,1,28
48fbcad5-8e1e-5f44-d75f-2832c5600cd4,2,741,4553,12/10/2022 17:55,43.237604,76.934758,2,34
87814acd-3f47-bc29-4e1d-bff85fbd82b6,2,334,1695,12/10/2022 17:55,43.235258,76.90451,1,23
11ba8ba9-e1a0-ace0-fd89-608823576d50,2,285,1378,12/10/2022 17:55,43.203173,76.86691,2,8
6a08f314-d919-8221-9ede-efc79f473666,2,9,450,12/10/2022 17:55,43.212825,76.920813,1,30
89fab29d-2e8d-a222-0d27-947a3a945c03,2,781,5779,12/10/2022 17:55,43.214086,76.898003,2,33
f632b60e-1900-0c6f-6de8-f8ffb15e5298,2,780,4571,12/10/2022 17:55,43.199581,76.894464,3,37
90009173-2fc4-925c-128a-e792fd480601,2,337,1724,12/10/2022 17:55,43.24417,76.915991,3,10
8071dcae-b1d5-ea56-e407-f88e685dc83d,2,2,420,12/10/2022 17:55,43.238362,76.889989,2,8
646d315d-8846-862e-bea4-4a2932d71ed7,2,802,4429,12/10/2022 17:55,43.241658,76.93755,1,24
11ad6fec-a9b8-ce6b-22c7-aa3f66035aeb,2,741,4553,12/10/2022 17:55,43.237604,76.934758,2,31
600d1a02-41da-d031-639d-f74de7810dd6,2,334,1695,12/10/2022 17:55,43.235258,76.90451,3,9
063607cf-264a-323c-b24e-04e5f60e0f1e,2,285,1378,12/10/2022 17:55,43.203173,76.86691,1,3
27bef655-7703-1eba-2ad6-409070de4e10,2,9,450,12/10/2022 17:55,43.212825,76.920813,2,26
f8f2785d-29a5-40ed-1042-58da3b9e0412,2,781,5779,12/10/2022 17:55,43.214086,76.898003,2,16
1489a788-e703-b5b4-144a-b2a17dbc42f4,2,780,4571,12/10/2022 17:55,43.199581,76.894464,3,19
6a721c06-563b-9e03-f7d6-4e9f9e95c312,2,337,1724,12/10/2022 17:55,43.24417,76.915991,3,0
076b91b8-812d-ec64-eed1-e65e3eaba9b0,2,2,420,12/10/2022 17:55,43.238362,76.889989,1,14
5838d91f-8c56-c2e5-b578-887b8895732d,2,802,4429,12/10/2022 17:55,43.241658,76.93755,1,7
027dff1d-f60d-22c5-db04-d9d6d230d47a,2,741,4553,12/10/2022 17:55,43.237604,76.934758,1,19
511377a2-0c62-e829-3dd4-da7544258c3f,2,334,1695,12/10/2022 17:55,43.235258,76.90451,3,6
6e80b324-3eb0-982d-6505-f4addbad1689,2,285,1378,12/10/2022 17:55,43.203173,76.86691,3,3
ba06fa1b-fca3-9e2f-1cf6-8aa7f906517b,2,9,450,12/10/2022 17:55,43.212825,76.920813,1,18
1f73c902-b4ab-2f3e-96d4-47fd26475ebf,2,781,5779,12/10/2022 17:55,43.214086,76.898003,1,12
6403daa6-3d56-bc1f-c570-d1a0780dcc9a,2,780,4571,12/10/2022 17:55,43.199581,76.894464,1,4
342a0b65-7f75-2a1d-bed7-a04ffe29ed16,2,337,1724,12/10/2022 17:55,43.24417,76.915991,1,8
6e269114-0b6e-b209-6ba8-ea6677a9f0d8,2,2,420,12/10/2022 17:55,43.238362,76.889989,2,19
203bee23-8c17-4442-3275-d2a2eb2c78ae,2,802,4429,12/10/2022 17:55,43.241658,76.93755,3,34
d84efbdf-d764-7880-af47-7a43865d99cd,2,741,4553,12/10/2022 17:55,43.237604,76.934758,3,5
fa014961-6824-ed9c-cfd0-d2f7a49798f4,2,334,1695,12/10/2022 17:55,43.235258,76.90451,1,7
114f46bd-eb13-586e-b852-f685e575d1ec,2,285,1378,12/10/2022 17:55,43.203173,76.86691,2,2
cc740287-1740-74f1-505b-db2973d9e805,2,9,450,12/10/2022 17:55,43.212825,76.920813,3,36
87af94cc-2a5c-b50d-127d-5d1bb6546d59,2,781,5779,12/10/2022 17:55,43.214086,76.898003,3,2
33ef0c36-5ebc-57ac-63f4-ba942c5b9dda,2,780,4571,12/10/2022 17:55,43.199581,76.894464,3,6
3a95a46e-4a84-92c8-4873-d872cb214a15,2,337,1724,12/10/2022 17:55,43.24417,76.915991,3,30
611e5a2e-e89d-c2b0-164c-f37bedd60f70,2,2,420,12/10/2022 17:55,43.238362,76.889989,3,11
87d77f97-a6c2-0014-6d5c-0d5ab29a585d,2,802,4429,12/10/2022 17:55,43.241658,76.93755,3,22
8aaf3f0c-5f3a-c667-4de7-13b6d12a5ff1,2,741,4553,12/10/2022 17:55,43.237604,76.934758,2,20
1b90225a-eeac-1710-f921-fa2718acd447,2,334,1695,12/10/2022 17:55,43.235258,76.90451,1,8
0574b011-9d0d-ceba-56b7-1b8f616786b6,2,285,1378,12/10/2022 17:55,43.203173,76.86691,3,36
7cba55eb-21b5-7724-4970-c8b53247c83b,2,781,5779,12/10/2022 17:55,43.214086,76.898003,2,5
dc4a2f95-1020-996c-dc19-d9674558d6fb,2,780,4571,12/10/2022 17:55,43.199581,76.894464,2,24
9eb006d1-793d-02de-609f-11d4d5072a4d,2,337,1724,12/10/2022 17:55,43.24417,76.915991,3,4
0f3043e6-ce02-7ffe-5cc6-794b862204fc,2,2,420,12/10/2022 17:55,43.238362,76.889989,2,8
755773ae-f5e5-2957-b4d0-a15a6b92ef1f,2,802,4429,12/10/2022 17:55,43.241658,76.93755,3,10
be94aeec-d83b-bdc2-32fd-69be10278140,2,741,4553,12/10/2022 17:55,43.237604,76.934758,1,10
67ecc1c3-7cf4-df47-20e6-1d33197f180f,2,334,1695,12/10/2022 17:55,43.235258,76.90451,1,15
236ca94c-0f96-9cea-48a1-2a2ef24f6065,2,285,1378,12/10/2022 17:55,43.203173,76.86691,3,33
160cb7d0-4a25-3b22-a9bf-f6044457e459,2,9,450,12/10/2022 17:55,43.212825,76.920813,1,10
a4206f88-6079-5bbc-7263-a13c40a8e6e4,2,781,5779,12/10/2022 17:55,43.214086,76.898003,1,4
f3702cdf-210c-035e-b1fc-d94ae1a16ac1,2,780,4571,12/10/2022 17:55,43.199581,76.894464,2,27
fb7bcdbb-e04b-c5e2-9d06-5c0f968252b2,2,337,1724,12/10/2022 17:55,43.24417,76.915991,2,23
8defc749-3ef2-05eb-83bf-ee85f05c8d2a,2,2,420,12/10/2022 17:55,43.238362,76.889989,2,30
602bba59-cb32-6bad-cb98-2fe19b79fdc8,2,741,4553,12/10/2022 17:55,43.237604,76.934758,1,22
db8d5620-ec88-88c2-a1c0-c4b9174ae559,2,334,1695,12/10/2022 17:55,43.235258,76.90451,2,37
c1da9116-a705-eef7-131c-f0cf313fd600,2,285,1378,12/10/2022 17:55,43.203173,76.86691,1,13
fc38bba6-61e4-fe65-c7f6-424a99d38ae6,2,9,450,12/10/2022 17:55,43.212825,76.920813,1,40
471d5189-7c35-0d90-094d-61d1af9f1a84,2,781,5779,12/10/2022 17:55,43.214086,76.898003,1,7
1afcb941-0ac3-a886-b6bc-188d4165f7e4,2,780,4571,12/10/2022 17:55,43.199581,76.894464,1,15
0ef5eadd-717d-5cc1-609f-a81871881ee0,2,337,1724,12/10/2022 17:55,43.24417,76.915991,3,20
4b9a584e-09c6-8f3d-0cb7-3600930335cf,2,2,420,12/10/2022 17:55,43.238362,76.889989,1,9
d22a9dfa-4ec7-ac94-5eb1-9aa233cc82bf,2,802,4429,12/10/2022 17:55,43.241658,76.93755,3,21
5c3c7119-4cd7-6047-0e12-9aaf9e301b29,2,741,4553,12/10/2022 17:55,43.237604,76.934758,1,30
d7981c79-260c-a573-f6ce-9b39eac20e71,2,334,1695,12/10/2022 17:55,43.235258,76.90451,1,8
